index,roll,pitch,yaw,accx,accy,accz,gyrox,gyroy,gyroz
534,5.50614,34.3666,-74.2689,-5.60483,0.99887,8.19678,0.0899628,0.821226,0.0162639
535,5.61242,34.8411,-74.1968,-5.64622,0.856081,8.3394,0.113399,0.868098,0.0215902
536,5.69651,35.1861,-74.1395,-5.62582,1.01765,8.52346,0.126182,0.95545,0.0311776
537,5.87817,35.9326,-74.0029,-5.58945,1.09217,8.60696,0.100615,1.0428,0.0333082
538,6.00386,36.5185,-73.887,-5.78643,1.00338,8.46734,0.0814407,1.09926,0.0418303
539,6.03898,36.7007,-73.8518,-5.98282,1.00154,8.34832,0.050548,1.13548,0.0418303
540,6.21122,37.6886,-73.6538,-6.1514,1.09853,8.23878,0.0313733,1.10139,0.0418303
541,6.30974,38.308,-73.5326,-6.29192,1.03908,8.03343,0.0217859,1.0918,0.0482219
542,6.39948,38.9596,-73.4051,-6.48604,1.06656,7.85117,-0.0112373,1.01084,0.0439608
543,6.46128,39.523,-73.2924,-6.43066,0.898809,7.67156,-0.030412,0.982081,0.0428955
544,6.50343,40.0776,-73.186,-6.46741,0.865006,7.76783,-0.0581089,0.983146,0.0269166
545,6.53065,40.5751,-73.0914,-6.41992,0.903687,7.70772,-0.0719573,1.00019,0.0226555
546,6.55832,41.1893,-72.9805,-6.62115,0.875101,7.85138,-0.0687616,1.01723,0.00667655
547,6.58547,41.8079,-72.8773,-6.71668,0.869554,7.79271,-0.0698268,0.99593,0.00561128
548,6.60987,42.3472,-72.779,-6.81327,1.0212,7.8567,-0.0815447,0.962906,0.0151987
549,6.63949,42.8865,-72.6753,-6.73833,1.10079,7.78206,-0.0730226,1.00552,0.0130681
550,6.67438,43.4617,-72.5663,-6.8067,1.00474,7.5266,-0.0740879,1.05771,0.00880708
551,6.71313,44.0643,-72.4631,-7.05328,0.924386,7.15383,-0.0549131,1.05985,-0.000780302
552,6.75949,44.6586,-72.3723,-7.32242,1.08472,7.02427,-0.0421299,0.993799,-0.015694
553,6.80134,45.2596,-72.2894,-7.40312,1.10257,6.91303,-0.0676963,0.887273,-0.0242161
554,6.81634,45.7506,-72.2196,-7.31694,1.0344,6.90781,-0.0900668,0.799921,-0.0167593
555,6.82131,46.182,-72.1491,-7.25689,1.17661,7.0731,-0.109242,0.708308,-0.0178245
556,6.80176,46.5486,-72.0907,-7.28783,0.952168,7.15515,-0.130547,0.63374,-0.0210203
557,6.75445,46.9054,-72.047,-7.16257,0.754389,7.05782,-0.136938,0.660371,-0.0348688
558,6.69624,47.2813,-72.0152,-7.2542,0.772447,6.97391,-0.133743,0.67635,-0.0551088
559,6.63669,47.6706,-71.9933,-7.33333,0.825773,6.99524,-0.128416,0.7147,-0.0646962
560,6.56902,48.12,-71.9708,-7.4008,0.905042,6.8553,-0.146526,0.736005,-0.072153
561,6.51514,48.4552,-71.9561,-7.49966,0.887457,6.70051,-0.155048,0.731744,-0.0710877
562,6.43569,48.9378,-71.9373,-7.56281,1.0358,6.51391,-0.148656,0.688068,-0.0764141
563,6.37609,49.2914,-71.9304,-7.46714,0.616444,6.62371,-0.135873,0.679546,-0.0753488
564,6.31112,49.6436,-71.9328,-7.74417,0.809225,6.26248,-0.139069,0.648653,-0.0785446
565,6.22809,50.0349,-71.9386,-7.91036,0.866651,6.39187,-0.146526,0.555975,-0.0668267
566,6.13561,50.3476,-71.9481,-7.77864,0.862149,6.41014,-0.159309,0.445188,-0.0732183
567,6.02779,50.5996,-71.9666,-7.83685,0.764782,6.32492,-0.165701,0.358902,-0.0700225
568,5.91711,50.7859,-72.0048,-7.97214,0.688731,6.1357,-0.145461,0.260897,-0.0806751
569,5.81209,50.9145,-72.0531,-8.00627,0.638103,5.9871,-0.139069,0.155436,-0.0806751
570,5.68119,50.9883,-72.1216,-8.06518,0.730747,5.99579,-0.134808,0.00736432,-0.0668267
571,5.55446,50.9642,-72.1926,-7.99206,0.676745,6.12679,-0.149722,-0.162013,-0.0657614
572,5.4091,50.8361,-72.2682,-7.86269,0.73611,6.41203,-0.169962,-0.29304,-0.0508477
573,5.27258,50.6567,-72.3274,-7.71903,0.678153,6.50587,-0.190202,-0.370805,-0.0369993
574,5.11781,50.4306,-72.3892,-7.74308,0.636835,6.57292,-0.18381,-0.405958,-0.0242161
575,4.94631,50.1389,-72.4512,-7.88413,0.47531,6.76558,-0.197659,-0.501832,-0.0231509
576,4.77777,49.7894,-72.5105,-7.79139,0.521619,6.69409,-0.18168,-0.571074,-0.015694
577,4.77777,49.7894,-72.5105,-7.79139,0.521619,6.69409,-0.18168,-0.571074,-0.015694
578,4.55707,49.1088,-72.616,-7.64524,0.522007,6.7249,-0.0751531,-0.603032,-0.0274119
579,4.48502,48.7547,-72.6837,-7.69478,0.58076,6.57733,-0.0197594,-0.633925,-0.0327382
580,4.43077,48.386,-72.7637,-7.81539,0.685763,6.68839,0.00367642,-0.702102,-0.0476519
581,4.37471,47.9442,-72.8427,-7.59069,0.714506,7.01209,-0.0208247,-0.827803,-0.0327382
582,4.30057,47.4395,-72.9111,-7.35435,0.810425,7.26184,-0.0943279,-0.870413,-0.0263466
583,4.21092,46.9338,-72.9604,-7.27263,0.84248,7.2085,-0.136938,-0.840586,0.000284962
584,4.10563,46.4478,-73.0031,-7.28067,0.724942,7.18414,-0.148656,-0.812889,0.000284962
585,3.98048,45.9251,-73.0483,-7.25616,0.667387,7.26859,-0.166766,-0.799041,-0.0039761
586,3.8543,45.4571,-73.0923,-7.25911,0.592237,7.41668,-0.179549,-0.806498,-0.00504136
587,3.72068,44.9779,-73.1408,-7.16385,0.52027,7.38776,-0.173157,-0.825672,-0.00823715
588,3.61007,44.5477,-73.1861,-7.21535,0.51966,7.16182,-0.151852,-0.841651,-0.00930242
589,3.50271,44.0101,-73.2428,-7.22716,0.515882,6.94079,-0.0964584,-0.921546,-0.015694
590,3.4319,43.4695,-73.3087,-7.2127,0.354892,7.08439,-0.0293468,-1.04512,-0.0178245
591,3.371,42.8353,-73.3833,-7.07085,0.307757,7.20009,-0.00804149,-1.2081,-0.00717189
592,3.31791,42.1216,-73.4534,-6.91563,0.406565,7.41824,-0.010172,-1.30185,-0.0103677
593,3.26846,41.2661,-73.5224,-6.65326,0.403197,7.74304,-0.00804149,-1.37854,0.00454602
594,3.21436,40.4499,-73.576,-6.37314,0.334208,8.01636,-0.0474563,-1.40092,0.0258513
595,3.14337,39.6422,-73.6155,-6.19471,0.386996,8.21394,-0.0772837,-1.32209,0.0215902
596,3.07303,38.8947,-73.6508,-5.93547,0.375472,8.39733,-0.0708921,-1.19425,0.00135023
597,3.00773,38.1595,-73.6969,-5.88684,0.422114,8.52396,-0.0357384,-1.03766,-0.0103677
598,2.95554,37.5857,-73.7567,-5.93584,0.546233,8.36601,-0.0197594,-0.878936,-0.0476519
599,2.91305,37.1081,-73.8241,-6.0619,0.506061,8.19507,-0.0048457,-0.780931,-0.0646962
600,2.87657,36.7394,-73.8838,-6.10367,0.42457,8.09346,-0.00804149,-0.829933,-0.0732183
601,2.82094,36.1916,-73.976,-6.14266,0.480761,8.01462,-0.0144331,-0.930068,-0.0710877
602,2.76299,35.6306,-74.0603,-6.05918,0.438282,8.29059,-0.0378689,-1.05257,-0.0668267
603,2.67842,34.9424,-74.1523,-5.8745,0.438272,8.16684,-0.0719573,-1.13353,-0.0668267
604,2.58133,34.2219,-74.2379,-5.63718,0.475532,8.51402,-0.098589,-1.14951,-0.0572393
605,2.49196,33.6201,-74.3,-5.41944,0.497718,8.75618,-0.134808,-1.11969,-0.0497825
606,2.37724,32.9771,-74.3603,-5.23002,0.49119,8.79184,-0.160374,-1.03873,-0.0423256
607,2.26154,32.4056,-74.4149,-5.1389,0.366543,8.79701,-0.145461,-0.897045,-0.056174
608,2.14363,31.8619,-74.4751,-5.18089,0.263203,8.70973,-0.110307,-0.784127,-0.0657614
609,2.05191,31.3896,-74.5502,-5.24882,0.1947,8.39466,-0.0506521,-0.71595,-0.0838709
610,1.99645,30.9818,-74.627,-5.35248,0.233796,8.19323,-0.0123025,-0.768148,-0.0828057
611,1.96495,30.6252,-74.6912,-5.37953,0.238326,8.1936,0.010068,-0.868283,-0.0849362
612,1.92053,29.9761,-74.7865,-5.29,0.225291,8.36277,-0.00378043,-1.0824,-0.0742835
613,1.88406,29.4003,-74.8448,-5.1389,0.170986,8.40942,-0.0336078,-1.20491,-0.0529783
614,1.8299,28.6987,-74.9075,-5.04002,0.226288,8.63157,-0.0442605,-1.30611,-0.0401951
615,1.77094,27.8343,-74.9587,-4.72664,0.367203,9.12903,-0.0772837,-1.4105,-0.015694
616,1.70884,27.0143,-74.9882,-4.23081,0.416072,9.42776,-0.103915,-1.35724,-0.0103677
617,1.64381,26.2498,-75.0073,-4.11456,0.353156,9.59622,-0.101785,-1.18999,-0.00504136
618,1.58678,25.5477,-75.024,-3.9176,0.303778,9.46651,-0.0676963,-0.929003,-0.00717189
619,1.56796,25.0545,-75.0482,-4.10035,0.340648,9.16455,0.010068,-0.741516,-0.0284772
620,1.57863,24.6658,-75.0848,-4.1762,0.196035,8.87799,0.066527,-0.650969,-0.0497825
621,1.61383,24.2878,-75.1325,-4.37303,0.123599,8.73306,0.11979,-0.748973,-0.0551088
622,1.67306,23.8189,-75.1897,-4.43302,0.0550302,8.69884,0.177315,-0.969483,-0.0604351
623,1.73912,23.2893,-75.2504,-4.3006,0.0551241,8.54493,0.206077,-1.17827,-0.067892
624,1.84213,22.4341,-75.3337,-4.07965,0.140261,8.55009,0.201816,-1.41583,-0.0657614
625,1.92422,21.5967,-75.3964,-4.05057,0.29027,8.80102,0.162401,-1.57349,-0.0338035
626,1.97228,20.8682,-75.4376,-3.82992,0.414439,8.96236,0.0963544,-1.67043,-0.0135635
627,2.00818,19.7113,-75.4778,-3.38218,0.420164,9.46981,0.026047,-1.70345,0.0120029
628,2.00554,18.7438,-75.4994,-3.17546,0.453208,9.78108,-0.0240205,-1.65338,0.020525
629,1.9855,17.8263,-75.5094,-2.83607,0.486692,9.87681,-0.0570436,-1.49253,0.0396997
630,1.95327,17.0154,-75.5089,-2.6227,0.499794,9.83075,-0.0772837,-1.28374,0.0450261
631,1.90499,16.258,-75.508,-2.79587,0.311184,9.87134,-0.08261,-1.12288,0.0375692
632,1.86695,15.7695,-75.513,-2.80322,0.223332,9.72937,-0.0719573,-1.04299,0.0226555
633,1.8175,15.0411,-75.523,-2.85159,0.177058,9.53748,-0.06237,-1.09945,0.0226555
634,1.79348,14.603,-75.5314,-2.76812,0.183871,9.44586,-0.0421299,-1.14419,0.020525
635,1.76329,13.7211,-75.541,-2.76183,0.233382,9.31928,-0.0431952,-1.27308,0.0269166
636,1.73072,13.0545,-75.541,-2.5533,0.151542,9.40307,-0.0698268,-1.35937,0.0471566
637,1.67838,12.2638,-75.5297,-2.43828,0.163082,9.56849,-0.0996542,-1.45098,0.0759187
638,1.59577,11.2499,-75.5003,-2.14307,0.209353,9.90595,-0.14333,-1.52662,0.101485
639,1.51332,10.3849,-75.4657,-1.91574,0.312777,10.1649,-0.168896,-1.5117,0.104681
640,1.42357,9.62137,-75.4325,-1.74394,0.222275,10.3905,-0.205115,-1.44779,0.0982893
641,1.2905,8.73667,-75.3879,-1.406,0.225837,10.3338,-0.245595,-1.33593,0.097224
642,1.15327,8.01008,-75.353,-1.35015,0.182546,10.2802,-0.250922,-1.17508,0.0876366
643,1.01589,7.39386,-75.3271,-1.38104,0.158162,10.2822,-0.246661,-1.0089,0.0546134
644,0.89863,6.9,-75.3181,-1.43182,0.111082,10.2444,-0.213638,-0.93646,0.0290471
645,0.775801,6.34903,-75.3269,-1.46356,0.136582,10.0963,-0.18168,-0.888523,-0.00184557
646,0.700626,5.90893,-75.3495,-1.41104,0.118919,10.023,-0.12096,-0.901306,-0.0433909
647,0.636617,5.28784,-75.4026,-1.31524,0.0782185,9.91821,-0.0570436,-0.970548,-0.0764141
648,0.607822,4.73221,-75.4663,-1.19107,-0.0305732,9.81433,-0.0133678,-1.01422,-0.111568
649,0.596083,4.15973,-75.5436,-1.02935,-0.0998938,9.88611,0.0132638,-1.04831,-0.131808
650,0.598414,3.67867,-75.6133,-0.798023,-0.203203,10.1,0.0398954,-1.08879,-0.158439
651,0.620127,2.92961,-75.7351,-0.776338,-0.1429,10.2162,0.0697228,-1.11116,-0.177614
652,0.643887,2.36575,-75.8336,-0.368077,-0.0700605,10.3258,0.0654618,-1.10264,-0.184006
653,0.666189,1.67947,-75.9593,-0.17464,-0.043843,10.3236,0.0558744,-1.04512,-0.196789
654,0.689943,1.10653,-76.0767,-0.140073,0.00203614,10.3489,0.0516133,-0.949243,-0.196789
655,0.714627,0.527974,-76.2059,-0.0753942,0.120471,10.204,0.0420259,-0.883197,-0.194658
656,0.726044,0.0777215,-76.3079,-0.0104117,0.104792,9.71368,0.0132638,-0.85763,-0.178679
657,0.721853,-0.416532,-76.4092,-0.0136539,-0.0192043,9.83784,0.00474168,-0.901306,-0.165896
658,0.733354,-1.01547,-76.513,-0.010037,0.0362985,9.94698,0.0313733,-1.02381,-0.154178
659,0.756489,-1.61959,-76.6036,0.012838,0.114456,9.79141,0.0388301,-1.09305,-0.149917
660,0.785434,-2.23503,-76.692,0.118861,0.0402222,9.77865,0.0633312,-1.11436,-0.145656
661,0.823313,-2.91394,-76.7944,0.321677,-0.0400611,9.94046,0.0654618,-1.08134,-0.153113
662,0.859559,-3.50022,-76.8923,0.429203,-0.0842909,10.0657,0.0750491,-0.99931,-0.165896
663,0.905766,-4.0429,-76.9987,0.749962,-0.0214678,9.90084,0.0835712,-0.930068,-0.174418
664,0.954555,-4.55531,-77.1184,0.488927,-0.0152449,9.70293,0.0857018,-0.892784,-0.203181
665,1.02253,-5.04925,-77.2452,0.593885,0.217485,9.64358,0.112333,-0.873609,-0.205311
666,1.12375,-5.59462,-77.3893,0.729763,0.26926,9.63323,0.151748,-0.911959,-0.214898
667,1.23245,-6.0141,-77.4992,0.838792,0.902521,9.31951,0.206077,-0.952439,-0.226616
668,1.43196,-6.64509,-77.673,0.8012,0.558938,9.01645,0.257209,-0.9567,-0.231943
669,1.62596,-7.13579,-77.8108,0.802799,0.249151,8.9198,0.365866,-1.0089,-0.242595
670,1.89666,-7.78531,-77.9878,1.24232,0.272491,9.25167,0.398889,-1.1069,-0.246856
671,2.13244,-8.4437,-78.1462,1.43247,0.109206,9.72115,0.357344,-1.20491,-0.225551
672,2.26325,-8.93602,-78.2482,1.63643,-0.034883,9.92777,0.284906,-1.24539,-0.194658
673,2.40796,-9.91753,-78.4163,1.87911,-0.144984,9.99461,0.101681,-1.18254,-0.137134
674,2.42992,-10.5895,-78.5009,1.95962,0.140013,9.82359,-0.0133678,-1.15058,-0.088132
675,2.40208,-11.1864,-78.5536,1.97306,0.250165,9.83876,-0.0858058,-1.15803,-0.0455214
676,2.31386,-11.9434,-78.5854,2.05253,0.549816,9.96514,-0.182745,-1.22408,0.0183945
677,2.19733,-12.6503,-78.5927,2.22279,0.366483,9.93443,-0.234943,-1.23047,0.0535482
678,2.03505,-13.4237,-78.579,2.45974,0.413046,9.92821,-0.263705,-1.18573,0.0801798
679,1.86673,-14.0855,-78.547,2.56931,0.3386,9.93172,-0.299924,-1.12608,0.103616
680,1.67616,-14.7185,-78.4945,2.58968,0.154826,9.90106,-0.315903,-1.08986,0.129182
681,1.50964,-15.2202,-78.4429,2.66555,0.0859765,9.7582,-0.32336,-1.0856,0.133443
682,1.27733,-15.9138,-78.3581,2.84832,-0.0315868,9.89279,-0.318033,-1.09945,0.155814
683,1.02647,-16.6152,-78.2559,3.04432,-0.166662,9.84038,-0.352122,-1.09945,0.174988
684,0.750393,-17.3036,-78.1333,3.1974,-0.157985,9.96724,-0.357448,-1.06962,0.200555
685,0.623943,-17.6085,-78.074,3.21615,-0.0750598,9.95314,-0.358513,-1.05683,0.204816
686,0.244928,-18.5136,-77.8882,3.371,-0.00821242,9.73602,-0.362775,-1.05151,0.214403
687,-0.0043097,-19.1324,-77.7579,3.42681,-0.108981,9.58049,-0.341469,-1.09625,0.214403
688,-0.253326,-19.8315,-77.6141,3.58016,-0.117843,9.60026,-0.293532,-1.08347,0.202685
689,-0.454636,-20.4375,-77.4872,3.70638,-0.291784,9.76956,-0.248791,-1.0057,0.196294
690,-0.621773,-20.9333,-77.3727,3.70893,-0.386712,9.854,-0.223225,-0.924742,0.184576
691,-0.815396,-21.4834,-77.2429,3.86605,-0.427766,9.77016,-0.209376,-0.830999,0.170727
692,-0.981314,-21.9469,-77.1285,3.74559,-0.451712,9.58478,-0.192332,-0.826738,0.152618
693,-1.14318,-22.4132,-77.0212,3.80073,-0.426999,9.38489,-0.190202,-0.830999,0.147291
694,-1.30351,-22.8932,-76.9149,3.82583,-0.557268,9.17332,-0.175288,-0.851239,0.136639
695,-1.45239,-23.3792,-76.8127,3.8863,-0.540042,8.98237,-0.158244,-0.856565,0.124921
696,-1.59936,-23.935,-76.7037,3.90985,-0.503025,9.03493,-0.131612,-0.907698,0.12279
697,-1.72713,-24.4526,-76.6004,3.75792,-0.593444,8.91649,-0.131612,-0.925807,0.136639
698,-1.85791,-24.9905,-76.4979,4.21705,-0.431273,8.65826,-0.14333,-0.941786,0.133443
699,-1.99506,-25.6056,-76.3746,4.21645,-0.230346,8.74681,-0.134808,-1.00677,0.151552
700,-2.11514,-26.1401,-76.2601,4.3336,-0.420201,8.89616,-0.127351,-1.06323,0.165401
701,-2.25314,-26.7535,-76.1236,4.42298,-0.530336,8.91233,-0.124155,-1.08347,0.172858
702,-2.41919,-27.4276,-75.9579,4.49055,-0.63817,8.97048,-0.133743,-1.1069,0.189902
703,-2.59106,-28.0498,-75.7932,4.53928,-0.645195,8.96257,-0.162505,-1.08879,0.204816
704,-2.80368,-28.6458,-75.6101,4.71012,-0.815138,8.8087,-0.212572,-1.03659,0.229317
705,-3.07915,-29.2701,-75.3867,4.67828,-0.854382,8.56046,-0.257313,-1.0057,0.257014
706,-3.36458,-29.8113,-75.1581,4.90071,-0.97335,8.70905,-0.283945,-0.948178,0.296428
707,-3.65329,-30.2793,-74.9313,5.01477,-0.906718,8.76614,-0.32336,-0.903437,0.325191
708,-4.03848,-30.7787,-74.6256,5.29355,-0.749884,8.90526,-0.370231,-0.746843,0.380584
709,-4.42472,-31.1384,-74.3156,5.24394,-0.817662,8.98874,-0.407516,-0.593445,0.432782
710,-4.85321,-31.4051,-73.974,5.10477,-0.942418,8.772,-0.445865,-0.491179,0.48498
711,-5.31599,-31.6196,-73.6038,5.1256,-0.918356,8.56891,-0.477823,-0.421937,0.52333
712,-5.75644,-31.7806,-73.2506,5.07941,-1.04037,8.59756,-0.493802,-0.358021,0.564875
713,-6.38157,-31.9346,-72.7574,5.11739,-1.10074,8.46249,-0.539608,-0.257886,0.58405
714,-6.86884,-31.9967,-72.3796,5.18901,-1.08605,8.64841,-0.572632,-0.195036,0.60642
715,-7.48385,-32.0485,-71.9036,5.47528,-0.911138,8.75495,-0.588611,-0.188644,0.630921
716,-8.06937,-32.1091,-71.4441,4.34824,-1.31281,8.46862,-0.588611,-0.206754,0.674597
717,-8.67905,-32.1276,-70.9799,5.18239,-1.64905,8.77107,-0.597133,-0.134316,0.619204
718,-9.26875,-32.1098,-70.5354,5.25441,-0.853571,8.54606,-0.539608,-0.0128757,0.613877
719,-9.76666,-32.0449,-70.1243,5.4599,-1.51292,8.7306,-0.498063,0.0201475,0.630921
720,-10.2788,-31.913,-69.7073,5.17091,-2.00835,9.15637,-0.48741,0.15224,0.637313
721,-10.7854,-31.686,-69.3074,5.21606,-2.339,8.96295,-0.475693,0.322683,0.630921
722,-11.2481,-31.409,-68.9721,6.20495,-1.91358,8.13098,-0.560914,0.535735,0.652227
723,-11.9532,-30.9002,-68.5245,5.09155,-2.17064,8.80809,-0.740943,0.63374,0.68738
724,-12.5636,-30.4973,-68.1791,4.64042,-2.10869,7.91148,-0.8496,0.616696,0.742774
725,-13.3582,-30.0629,-67.7174,5.19849,-1.63913,7.89907,-0.939083,0.524018,0.812016
726,-14.0477,-29.7155,-67.3091,4.97881,-1.82462,8.29735,-0.974236,0.525083,0.868475
727,-14.9394,-29.2826,-66.7734,4.8873,-2.14359,8.44468,-1.03602,0.437731,0.908955
728,-15.7783,-28.9259,-66.2751,6.75358,-2.1134,7.82354,-1.0307,0.455841,0.910021
729,-16.5995,-28.4942,-65.7957,3.12643,-2.96633,9.64574,-1.00193,0.525083,0.873802
730,-17.3225,-28.0416,-65.4286,3.68391,-2.81071,8.69381,-1.0488,0.749854,0.833322
731,-18.1549,-27.3939,-65.0584,4.23845,-2.61898,8.10653,-1.06478,0.829748,0.800299
732,-18.9844,-26.7628,-64.7041,4.3486,-2.80647,8.19979,-1.06159,0.713635,0.774732
733,-19.7649,-26.272,-64.3599,3.4777,-3.07351,8.25933,-1.08396,0.493125,0.767275
734,-20.417,-25.9347,-64.0901,3.69007,-3.7417,8.04857,-1.16705,0.465428,0.689511
735,-21.2949,-25.4989,-63.7744,3.98938,-3.3397,8.03342,-1.13083,0.470754,0.631987
736,-22.0921,-25.0641,-63.4886,3.83359,-3.17646,8.95017,-1.07011,0.440927,0.593637
737,-22.5838,-24.7895,-63.3328,4.11288,-3.32029,8.35831,-1.06798,0.548519,0.605355
738,-23.4742,-24.2326,-63.0646,3.68667,-3.60228,7.80497,-1.052,0.580477,0.600029
739,-24.269,-23.7023,-62.8591,2.98335,-4.66193,7.77661,-1.10207,0.618826,0.56594
740,-24.9871,-23.2524,-62.7016,2.74674,-4.21918,8.20347,-1.09035,0.548519,0.538243
741,-25.6926,-22.8619,-62.5334,3.47277,-4.10311,8.41647,-1.08928,0.475015,0.533982
742,-26.3958,-22.4597,-62.3815,3.79204,-4.72406,8.20655,-1.11379,0.521887,0.511612
743,-27.0959,-22.0735,-62.231,3.49388,-4.4571,8.32105,-1.09887,0.478211,0.512677
744,-27.7928,-21.6967,-62.082,3.53039,-4.85413,8.36288,-1.101,0.476081,0.509481
745,-28.5538,-21.2758,-61.9298,3.56202,-4.55155,8.25785,-1.09568,0.464363,0.506286
746,-29.2426,-20.9041,-61.7861,3.56919,-4.78775,8.26865,-1.08396,0.462232,0.52333
747,-29.9023,-20.5104,-61.6581,3.5706,-4.90764,8.59942,-1.04241,0.529344,0.526526
748,-30.5294,-20.0741,-61.553,3.76701,-5.27083,8.45282,-1.00726,0.611369,0.52546
749,-31.1184,-19.5873,-61.4805,3.62411,-5.0826,8.42159,-0.97104,0.731744,0.547831
750,-31.6784,-19.0382,-61.444,3.39206,-5.11667,8.1197,-0.926299,0.819096,0.5457
751,-32.2598,-18.4221,-61.424,3.21814,-5.23015,8.03761,-0.883689,0.807378,0.535048
752,-32.7155,-17.93,-61.4133,3.21204,-5.25608,8.16437,-0.868775,0.803117,0.522264
753,-33.2594,-17.3199,-61.4254,3.13625,-5.47323,8.18359,-0.852796,0.863837,0.50309
754,-33.6794,-16.7845,-61.4812,2.95389,-5.49586,8.1295,-0.815512,1.00871,0.469001
755,-34.1373,-16.0466,-61.6341,2.65479,-5.64015,8.13574,-0.755857,1.17276,0.446631
756,-34.5092,-15.3384,-61.8194,2.43086,-5.70631,8.00388,-0.690876,1.16531,0.419999
757,-34.8814,-14.6216,-62.0139,2.3816,-5.77181,8.00399,-0.631221,1.01937,0.374193
758,-35.1899,-14.04,-62.1724,2.34516,-5.67421,8.28252,-0.571566,0.947993,0.346496
759,-35.2454,-13.927,-62.2035,2.28686,-5.75914,8.24453,-0.523629,0.966102,0.327321
760,-35.6911,-12.8987,-62.5221,2.18511,-5.81231,8.29977,-0.44693,1.01937,0.314538
761,-35.8522,-12.353,-62.7255,2.16773,-5.79818,8.15146,-0.38408,1.12163,0.297494
762,-36.0277,-11.6222,-63.0363,1.85618,-5.45755,7.20812,-0.371297,1.29953,0.278319
763,-36.2075,-10.8587,-63.3845,1.43712,-5.64745,7.32245,-0.352122,1.1994,0.253818
764,-36.2233,-10.7946,-63.4131,1.48753,-5.67266,7.31257,-0.346796,1.17063,0.255948
765,-36.2233,-10.7946,-63.4131,1.48753,-5.67266,7.31257,-0.346796,1.17063,0.255948
766,-36.5776,-9.39599,-64.0396,1.77123,-5.83323,8.34463,-0.246661,0.941601,0.173923
767,-36.6543,-8.79061,-64.354,1.64182,-5.84507,8.63073,-0.213638,1.17063,0.190967
768,-36.6909,-8.06331,-64.7457,1.673,-5.93595,8.79098,-0.150787,1.39966,0.194163
769,-36.6845,-7.46088,-65.085,1.57584,-5.9887,9.06186,-0.0964584,1.57863,0.196294
770,-36.6123,-6.4274,-65.6872,1.23114,-6.15726,9.13555,0.0153943,1.85453,0.190967
771,-36.5125,-5.66446,-66.1519,1.1906,-6.1132,8.96601,0.131508,2.0026,0.16327
772,-36.5125,-5.66446,-66.1519,1.1906,-6.1132,8.96601,0.131508,2.0026,0.16327
773,-36.0672,-3.33867,-67.6642,0.509308,-5.56421,7.38538,0.295559,2.39675,0.104681
774,-35.9262,-2.53361,-68.2067,0.225399,-5.59847,7.41765,0.306211,2.38716,0.0652661
775,-35.6458,-1.18693,-69.1334,-0.418696,-5.88125,7.63376,0.406346,1.86305,0.0109376
776,-35.5262,-0.777815,-69.42,-0.430053,-5.93546,7.66067,0.483045,1.25159,-0.0252814
777,-35.1109,0.104135,-70.0649,-0.338661,-5.81846,7.60968,0.506481,0.869163,-0.0412603
778,-34.8237,0.475853,-70.3471,-0.231678,-5.52533,8.08006,0.519264,0.783942,-0.0423256
779,-34.5528,0.82276,-70.6059,-0.0320524,-5.46675,8.40974,0.511808,0.892599,-0.0274119
780,-34.3061,1.16942,-70.8586,-0.0107964,-5.38374,8.682,0.519264,0.987408,-0.0242161
781,-33.891,1.84389,-71.3306,-0.226312,-5.35601,8.89697,0.541635,1.28462,-0.0210203
782,-33.5796,2.53805,-71.8177,-0.358819,-5.4226,8.9398,0.564005,1.6287,-0.0529783
783,-33.2098,3.41649,-72.448,-0.267113,-5.49079,8.90551,0.652422,1.78316,-0.0583046
784,-32.8819,4.13626,-72.9492,-0.805164,-5.47024,8.45558,0.708881,1.61272,-0.0551088
785,-32.4789,4.87886,-73.4669,-1.05137,-5.58774,7.91395,0.74297,1.26331,-0.0455214
786,-32.0964,5.40239,-73.8371,-1.10938,-5.47406,7.73065,0.78558,0.954384,-0.0625656
787,-31.6848,5.80672,-74.1356,-1.29777,-5.18079,7.99626,0.819669,0.781812,-0.0796099
788,-31.241,6.18493,-74.4209,-1.29322,-5.10507,8.37199,0.822865,0.870228,-0.0934583
789,-30.8882,6.53691,-74.6853,-1.07461,-5.14708,8.72786,0.842039,1.02043,-0.0966541
790,-30.3353,7.14691,-75.1184,-1.09338,-4.87755,8.98211,0.877193,1.14613,-0.0838709
791,-29.8024,7.77039,-75.5366,-1.81769,-4.40007,9.04189,0.923,1.24733,-0.0742835
792,-29.5536,8.0767,-75.74,-1.05162,-4.95933,8.76163,0.96561,1.30273,-0.0913278
793,-28.753,9.05018,-76.374,-1.39163,-4.6771,8.98916,1.08172,1.42843,-0.0945236
794,-28.1753,9.7486,-76.8176,-1.52343,-4.68885,8.95808,1.15629,1.45932,-0.0828057
795,-27.5567,10.4324,-77.2411,-1.80752,-4.56105,8.89371,1.23512,1.33468,-0.088132
796,-26.9702,10.9981,-77.5875,-2.02747,-4.41426,8.62568,1.28412,1.2239,-0.0998499
797,-26.2947,11.5855,-77.9496,-2.13753,-4.32617,8.77635,1.32141,1.13867,-0.100915
798,-25.5984,12.142,-78.2914,-2.06534,-4.32323,8.79179,1.35017,1.12696,-0.10198
799,-24.7413,12.8302,-78.6897,-2.06048,-3.87758,8.89121,1.37148,1.17596,-0.0689572
800,-24.0163,13.4067,-78.9999,-2.12226,-3.88149,8.98258,1.39598,1.11417,-0.0433909
