index,roll,pitch,yaw,accx,accy,accz,gyrox,gyroy,gyroz
512,-9.15664,12.3554,-158.448,-2.14161,-1.56074,9.73831,0.00154589,-0.0011578,0.000284962
513,-9.15547,12.3562,-158.448,-2.12671,-1.53364,9.67308,-0.00804149,-0.00541885,-0.0039761
514,-9.15565,12.3566,-158.448,-2.15642,-1.57154,9.80911,-0.00378043,0.00523379,0.000284962
515,-9.15343,12.3546,-158.448,-2.18623,-1.49031,9.74122,0.00261115,-0.0118104,-0.000780302
516,-9.15254,12.3551,-158.447,-2.1437,-1.58082,9.77081,-0.0016499,0.00310326,0.00348076
517,-9.15226,12.3541,-158.448,-2.1964,-1.59032,9.83665,0.000480625,0.000972733,-0.0039761
518,-9.15115,12.3519,-158.448,-2.18324,-1.57564,9.73147,-0.00378043,-0.0160715,-0.00823715
519,-9.15082,12.3493,-158.448,-2.14333,-1.52466,9.78574,0.00154589,-0.00648412,0.00241549
520,-9.14968,12.3493,-158.448,-2.15097,-1.59141,9.76176,0.00367642,-0.00328832,-0.00291083
521,-9.15107,12.3496,-158.448,-2.17624,-1.60311,9.73479,0.00154589,0.002038,0.00348076
522,-9.15232,12.3513,-158.449,-2.19806,-1.59005,9.79861,0.00154589,-0.00328832,-0.00717189
523,-9.15371,12.3514,-158.45,-2.1655,-1.61259,9.74184,0.000480625,-0.00754938,-0.00717189
524,-9.15475,12.3516,-158.45,-2.19798,-1.59532,9.76775,0.00580695,0.00416853,0.00241549
525,-9.15497,12.3515,-158.45,-2.14544,-1.57348,9.76727,-0.00058464,-0.00648412,-0.00291083
526,-9.15478,12.3517,-158.449,-2.19122,-1.63211,9.81633,0.00261115,-0.00967991,-0.00504136
527,-9.15383,12.351,-158.449,-2.16332,-1.56007,9.74765,0.00367642,0.00310326,0.00348076
528,-9.15352,12.3493,-158.449,-2.12183,-1.55792,9.76347,0.000480625,0.000972733,0.000284962
529,-9.15299,12.3492,-158.449,-2.17924,-1.51781,9.74817,-0.00058464,-0.00435359,0.00667655
530,-9.15143,12.3488,-158.449,-2.17231,-1.55434,9.74962,0.00367642,0.00310326,0.00241549
531,-9.15095,12.3479,-158.448,-2.10556,-1.55125,9.77238,-0.00271517,-0.00754938,-0.00184557
532,-9.14977,12.3492,-158.449,-2.19951,-1.58052,9.72801,-0.00271517,0.002038,-0.000780302
533,-9.14928,12.3514,-158.45,-2.19775,-1.56988,9.76069,-0.00058464,-0.00435359,-0.00184557
534,-9.14909,12.3511,-158.45,-2.18182,-1.57625,9.82933,0.00154589,-0.00435359,-0.00504136
535,-9.14973,12.3518,-158.45,-2.14349,-1.56078,9.75646,0.000480625,-0.00754938,-0.000780302
536,-9.1486,12.3527,-158.45,-2.16844,-1.52,9.75165,-0.0016499,0.000972733,0.00987234
537,-9.14696,12.3539,-158.45,-2.23001,-1.53078,9.77408,0.00474168,-0.00754938,-0.0039761
538,-9.14535,12.3549,-158.45,-2.15616,-1.56759,9.75113,-0.00378043,0.002038,0.00348076
539,-9.14481,12.3563,-158.45,-2.16509,-1.55637,9.74589,-0.00378043,0.00736432,0.000284962
540,-9.14381,12.3561,-158.45,-2.12705,-1.53593,9.75645,0.00261115,0.00310326,-0.000780302
541,-9.14324,12.3564,-158.45,-2.18661,-1.53392,9.75358,-0.00591096,0.00310326,-0.0039761
542,-9.14301,12.3564,-158.45,-2.11137,-1.60367,9.77024,-0.00378043,0.00310326,-0.000780302
543,-9.14221,12.3551,-158.45,-2.14347,-1.54999,9.77286,-0.0016499,0.00416853,-0.00504136
544,-9.14196,12.3547,-158.449,-2.13817,-1.56468,9.77268,-0.00058464,0.00629906,0.00774181
545,-9.14172,12.354,-158.448,-2.08085,-1.60853,9.80789,-0.0016499,0.000972733,0.00774181
546,-9.14267,12.3538,-158.448,-2.19051,-1.55215,9.78974,-0.0016499,-0.00541885,-0.0039761
547,-9.14332,12.3531,-158.449,-2.17839,-1.63404,9.76177,-0.00591096,0.00629906,0.00667655
548,-9.14402,12.3522,-158.448,-2.187,-1.58292,9.75683,-0.00378043,0.00310326,-0.00717189
549,-9.14575,12.3512,-158.448,-2.07317,-1.58659,9.73364,-0.00271517,0.00523379,0.000284962
550,-9.14649,12.3498,-158.447,-2.12257,-1.63074,9.81005,0.00367642,-0.00541885,0.00348076
551,-9.14647,12.3486,-158.447,-2.19062,-1.58102,9.76233,-0.00271517,0.00310326,-0.0039761
552,-9.1469,12.3501,-158.447,-2.15854,-1.61857,9.79609,0.000480625,-0.00328832,-0.00504136
553,-9.14543,12.3506,-158.447,-2.15619,-1.56404,9.76566,0.00154589,-0.00328832,0.00561128
554,-9.14541,12.3499,-158.448,-2.10238,-1.59864,9.7901,0.00367642,0.00416853,0.00348076
555,-9.14633,12.3509,-158.448,-2.17628,-1.59062,9.77114,0.00580695,0.00629906,0.00348076
556,-9.14651,12.3513,-158.451,-2.19447,-1.60994,9.76578,0.00154589,-0.00754938,0.000284962
557,-9.14532,12.3521,-158.45,-2.17772,-1.55235,9.75152,-0.0016499,0.000972733,0.00454602
558,-9.14409,12.3523,-158.45,-2.18882,-1.58287,9.75867,0.00474168,0.002038,0.000284962
559,-9.14363,12.3531,-158.451,-2.156,-1.54942,9.74583,-0.00058464,-0.00328832,0.00135023
560,-9.14303,12.3537,-158.451,-2.15595,-1.55113,9.72769,0.00154589,0.00310326,-0.000780302
561,-9.14266,12.3546,-158.451,-2.20272,-1.53138,9.72117,-0.0016499,-0.00328832,-0.000780302
562,-9.1414,12.3539,-158.451,-2.13462,-1.56489,9.78895,0.00261115,0.000972733,0.00454602
563,-9.14125,12.354,-158.451,-2.15426,-1.56033,9.74029,0.000480625,0.00842958,0.00135023
564,-9.14161,12.3532,-158.45,-2.1307,-1.57713,9.68549,0.000480625,-0.00328832,-0.00184557
565,-9.14298,12.3533,-158.451,-2.17671,-1.63788,9.7871,-0.00591096,-0.00541885,-0.000780302
566,-9.14307,12.3563,-158.451,-2.24103,-1.57194,9.73946,-0.0048457,-0.00967991,-0.000780302
567,-9.14347,12.3573,-158.452,-2.14912,-1.59141,9.75086,-0.00058464,-0.00541885,-0.00184557
568,-9.14313,12.3582,-158.452,-2.14013,-1.58459,9.77437,-0.00591096,-0.00541885,-0.00184557
569,-9.14393,12.358,-158.452,-2.16711,-1.57456,9.76571,-0.00271517,0.000972733,0.00454602
570,-9.14476,12.359,-158.452,-2.18764,-1.66637,9.7562,-0.00058464,-0.0011578,-0.00504136
571,-9.14571,12.3597,-158.452,-2.14928,-1.60598,9.76163,-0.0016499,0.000972733,0.00241549
572,-9.14765,12.3603,-158.453,-2.14038,-1.61185,9.78322,-0.0016499,0.00629906,-0.00823715
573,-9.14922,12.3605,-158.453,-2.20197,-1.63522,9.78743,0.00474168,-0.00754938,0.000284962
574,-9.14884,12.3619,-158.453,-2.12559,-1.60825,9.70331,-0.00058464,0.0137559,-0.00291083
575,-9.14897,12.3623,-158.453,-2.19211,-1.54103,9.75903,-0.0016499,0.00523379,0.00454602
576,-9.1502,12.3623,-158.453,-2.16917,-1.60717,9.7673,0.00154589,0.00629906,0.00880708
577,-9.15022,12.3603,-158.452,-2.07443,-1.52475,9.716,0.00261115,0.00310326,0.00774181
578,-9.14685,12.3552,-158.451,-2.12424,-1.62331,9.79018,-0.00271517,-0.00328832,-0.000780302
579,-9.14742,12.354,-158.453,-2.22336,-1.58387,9.8171,-0.0048457,0.00310326,-0.0103677
580,-9.15329,12.3538,-158.454,-2.22166,-1.61099,9.78968,0.00261115,-0.00328832,-0.00504136
581,-9.15618,12.3561,-158.457,-2.23225,-1.63898,9.66996,-0.00058464,-0.0107452,-0.00823715
582,-9.16114,12.3591,-158.459,-2.159,-1.67844,9.79563,0.00261115,0.0116254,-0.00504136
583,-9.16162,12.3621,-158.459,-2.23452,-1.64676,9.77506,0.00687221,0.0105601,-0.00184557
584,-9.16156,12.3625,-158.459,-2.14363,-1.54664,9.82183,0.00367642,-0.0011578,-0.0039761
585,-9.15415,12.3612,-158.457,-2.05961,-1.49598,9.67616,0.00793748,0.000972733,0.00774181
586,-9.15032,12.3593,-158.456,-2.10513,-1.51655,9.73095,0.00154589,-0.0011578,-0.00184557
587,-9.14448,12.3591,-158.456,-2.08882,-1.4901,9.76901,-0.00591096,0.0105601,0.00348076
588,-9.13797,12.3581,-158.455,-2.19255,-1.37935,9.72946,0.000480625,-0.00541885,-0.0039761
589,-9.13073,12.3541,-158.456,-2.19465,-1.47838,9.60728,-0.00591096,0.00736432,-0.00184557
590,-9.12958,12.3554,-158.455,-2.11971,-1.48757,9.82379,-0.00910675,0.00523379,-0.00717189
591,-9.12711,12.354,-158.455,-2.19408,-1.5771,9.73159,-0.0016499,0.00949485,-0.00504136
592,-9.1318,12.3561,-158.455,-2.15106,-1.59691,9.7726,-0.00271517,0.00736432,0.000284962
593,-9.1342,12.3577,-158.456,-2.18942,-1.65908,9.76172,-0.00058464,0.002038,-0.00930242
594,-9.13692,12.3587,-158.456,-2.19231,-1.59514,9.70424,-0.010172,-0.0011578,-0.00823715
595,-9.13935,12.359,-158.457,-2.19834,-1.6066,9.83836,-0.00058464,0.00949485,0.00454602
596,-9.13985,12.3591,-158.457,-2.15077,-1.59471,9.70373,0.00367642,0.00310326,0.00561128
597,-9.14028,12.3574,-158.456,-2.12563,-1.56884,9.79243,0.000480625,0.00416853,0.00454602
598,-9.14121,12.3567,-158.456,-2.18192,-1.57461,9.86015,-0.00058464,0.002038,-0.000780302
599,-9.14303,12.3555,-158.456,-2.13652,-1.57933,9.78524,-0.00378043,0.00736432,-0.00291083
600,-9.14576,12.3556,-158.459,-2.2213,-1.56383,9.79185,0.00367642,0.000972733,-0.00717189
601,-9.14754,12.3567,-158.458,-2.18202,-1.63575,9.76362,-0.00697623,0.00416853,-0.000780302
602,-9.15161,12.3592,-158.46,-2.26455,-1.56765,9.75973,0.00793748,-0.00541885,-0.00291083
603,-9.15185,12.361,-158.46,-2.26115,-1.58601,9.77767,0.00261115,-0.0011578,0.00348076
604,-9.15124,12.3639,-158.461,-2.2904,-1.62324,9.79588,0.00261115,-0.0118104,0.00454602
605,-9.14809,12.3642,-158.461,-2.16814,-1.50881,9.69735,0.00474168,-0.00541885,-0.00291083
606,-9.14461,12.3638,-158.461,-2.11972,-1.48937,9.82197,-0.00058464,-0.00328832,0.00241549
607,-9.14048,12.3628,-158.46,-2.15879,-1.4333,9.76488,0.00261115,0.00416853,0.000284962
608,-9.13446,12.3609,-158.461,-2.11964,-1.49643,9.78747,0.000480625,0.000972733,-0.00184557
609,-9.12996,12.3578,-158.46,-2.13027,-1.47425,9.77871,0.00154589,0.00736432,0.00135023
610,-9.12946,12.3571,-158.459,-2.11987,-1.55418,9.73266,0.000480625,-0.00328832,0.00241549
611,-9.1311,12.354,-158.46,-2.15644,-1.58054,9.79635,0.000480625,0.00736432,0.00241549
612,-9.13281,12.3541,-158.46,-2.1333,-1.65895,9.7284,-0.0048457,0.00949485,-0.00184557
613,-9.13542,12.3543,-158.46,-2.1709,-1.61417,9.73283,-0.00058464,0.00949485,0.00561128
614,-9.14067,12.3544,-158.46,-2.14788,-1.65506,9.76849,0.00261115,-0.00541885,0.00561128
615,-9.14183,12.3547,-158.459,-2.20177,-1.62416,9.7567,-0.00378043,-0.0011578,-0.00504136
616,-9.14528,12.3567,-158.459,-2.2867,-1.62683,9.7668,-0.00058464,0.000972733,-0.000780302
617,-9.14717,12.3577,-158.459,-2.18241,-1.68654,9.76324,0.00154589,0.002038,-0.00823715
618,-9.14745,12.3578,-158.459,-2.15829,-1.5913,9.78542,-0.00058464,0.00523379,-0.00184557
619,-9.14867,12.3576,-158.459,-2.13099,-1.56319,9.7871,0.00154589,0.00949485,0.00454602
620,-9.14864,12.3581,-158.459,-2.18897,-1.58489,9.79491,0.00367642,-0.00648412,0.00987234
621,-9.15008,12.3595,-158.46,-2.16374,-1.60374,9.77089,0.00367642,-0.00648412,-0.00504136
622,-9.14977,12.3605,-158.46,-2.16929,-1.60195,9.80722,-0.00378043,0.00523379,0.000284962
623,-9.14925,12.3623,-158.46,-2.20311,-1.56782,9.74809,0.00154589,0.00416853,-0.000780302
624,-9.14834,12.3637,-158.46,-2.18693,-1.57744,9.74963,-0.00378043,0.00416853,0.00561128
625,-9.14911,12.3648,-158.461,-2.2016,-1.60957,9.74231,-0.00271517,-0.00648412,0.00241549
626,-9.14806,12.3655,-158.461,-2.17266,-1.60507,9.73836,-0.00271517,-0.00435359,-0.000780302
627,-9.1462,12.3659,-158.461,-2.12359,-1.5291,9.81084,-0.00058464,0.00842958,0.000284962
628,-9.14448,12.3654,-158.46,-2.1527,-1.56971,9.78551,-0.00271517,-0.00754938,-0.00291083
629,-9.14164,12.3655,-158.46,-2.15983,-1.53705,9.82573,-0.00378043,0.000972733,-0.000780302
630,-9.1387,12.3653,-158.459,-2.13059,-1.54467,9.72017,-0.00378043,-0.00328832,-0.00184557
631,-9.13657,12.3657,-158.459,-2.17264,-1.5584,9.82754,-0.0016499,-0.0011578,0.00348076
632,-9.1361,12.3649,-158.459,-2.17085,-1.59256,9.762,-0.00058464,0.00736432,0.00135023
633,-9.1361,12.3645,-158.459,-2.13846,-1.57586,9.82516,-0.00058464,-0.0011578,-0.00504136
634,-9.13899,12.3643,-158.459,-2.18341,-1.58306,9.76041,-0.00271517,0.002038,0.00667655
635,-9.14126,12.3644,-158.459,-2.19058,-1.57378,9.76601,-0.0048457,-0.0011578,-0.00291083
636,-9.14425,12.3634,-158.458,-2.15681,-1.60619,9.84147,-0.00378043,0.00523379,0.00348076
637,-9.14806,12.3621,-158.458,-2.15165,-1.66774,9.78656,0.000480625,-0.00648412,-0.000780302
638,-9.15098,12.3606,-158.458,-2.117,-1.62711,9.77738,-0.00378043,-0.00435359,-0.000780302
639,-9.15477,12.36,-158.458,-2.1804,-1.66658,9.75067,-0.00378043,0.00310326,0.000284962
640,-9.15663,12.3582,-158.458,-2.08428,-1.60994,9.75716,0.00261115,0.000972733,0.00135023
641,-9.15781,12.3562,-158.457,-2.1022,-1.60018,9.74115,0.00474168,0.00736432,-0.00291083
642,-9.15911,12.3567,-158.457,-2.19086,-1.58854,9.80941,0.00154589,-0.00541885,-0.000780302
643,-9.15913,12.3588,-158.457,-2.22321,-1.58545,9.77539,0.00367642,0.0169517,0.00987234
644,-9.15828,12.3603,-158.456,-2.17045,-1.55611,9.73146,0.000480625,0.000972733,-0.00291083
645,-9.15697,12.3612,-158.456,-2.13613,-1.54826,9.74559,0.00261115,0.00949485,0.00774181
646,-9.15536,12.3619,-158.455,-2.16507,-1.53661,9.78048,0.00261115,0.00416853,0.00667655
647,-9.15206,12.3619,-158.455,-2.20278,-1.4938,9.81209,0.00261115,0.00310326,0.00774181
648,-9.15103,12.3628,-158.456,-2.1426,-1.45007,9.74642,-0.00378043,0.00629906,0.00561128
649,-9.14813,12.3631,-158.457,-2.14848,-1.47029,9.8261,0.00154589,0.00310326,0.0120029
650,-9.14665,12.3637,-158.458,-2.14152,-1.55881,9.71839,-0.00271517,0.002038,-0.00504136
651,-9.14639,12.3628,-158.456,-2.1709,-1.61417,9.73283,0.00261115,0.00416853,-0.00717189
652,-9.14586,12.3632,-158.457,-2.18128,-1.53602,9.77162,0.00154589,0.00949485,0.000284962
653,-9.14544,12.3639,-158.458,-2.14747,-1.59707,9.7798,-0.00697623,-0.0011578,-0.00717189
654,-9.14566,12.3642,-158.458,-2.14376,-1.59166,9.76348,-0.00271517,0.000972733,-0.00184557
655,-9.14593,12.3636,-158.458,-2.15629,-1.56956,9.78012,0.00261115,0.00310326,0.00348076
656,-9.1465,12.3643,-158.46,-2.18162,-1.5688,9.79494,-0.0016499,0.00629906,-0.0114329
657,-9.14854,12.3642,-158.459,-2.14768,-1.6189,9.79051,-0.00058464,-0.00435359,-0.00930242
658,-9.14932,12.3638,-158.46,-2.13997,-1.59511,9.71084,-0.00058464,-0.00328832,0.00348076
659,-9.15076,12.3634,-158.461,-2.19112,-1.63196,9.78914,0.00580695,-0.00328832,0.00454602
660,-9.15254,12.3631,-158.462,-2.13822,-1.58629,9.74351,0.00154589,0.00523379,0.00454602
661,-9.15272,12.3625,-158.461,-2.11811,-1.56148,9.73077,0.00154589,-0.0011578,-0.00291083
662,-9.15403,12.3621,-158.461,-2.12592,-1.6177,9.77031,-0.00058464,0.00523379,0.00135023
663,-9.15404,12.3618,-158.462,-2.15255,-1.54976,9.78566,0.00367642,-0.00435359,0.00667655
664,-9.15412,12.3621,-158.462,-2.11649,-1.58512,9.73056,-0.00378043,-0.00328832,0.000284962
665,-9.15417,12.3639,-158.463,-2.19234,-1.56469,9.77335,0.00154589,-0.0011578,-0.00291083
666,-9.15367,12.3631,-158.463,-2.22491,-1.56011,9.79736,0.00367642,0.00310326,0.00454602
667,-9.15163,12.3629,-158.463,-2.1591,-1.48756,9.73547,0.00154589,-0.00754938,0.00348076
668,-9.14831,12.3589,-158.462,-2.16812,-1.4729,9.76288,-0.00591096,-0.00648412,-0.00184557
669,-9.1481,12.3574,-158.462,-2.18515,-1.52909,9.85148,0.00261115,0.00629906,-0.0039761
670,-9.14603,12.3586,-158.462,-2.19253,-1.57392,9.80229,-0.0016499,0.00736432,0.00561128
671,-9.14561,12.3577,-158.461,-2.16874,-1.53838,9.7932,0.000480625,0.002038,0.00348076
672,-9.1457,12.3582,-158.462,-2.14909,-1.59675,9.73269,0.00261115,-0.00328832,0.00135023
673,-9.14602,12.3581,-158.464,-2.16202,-1.60392,9.79261,-0.00591096,-0.0107452,-0.00823715
674,-9.14679,12.3588,-158.465,-2.18001,-1.61937,9.74378,-0.00697623,0.0105601,0.00348076
675,-9.14946,12.3608,-158.465,-2.24535,-1.67152,9.72607,-0.0016499,0.00310326,0.000284962
676,-9.15165,12.3628,-158.465,-2.22856,-1.57082,9.78645,-0.00058464,0.00310326,0.00667655
677,-9.15277,12.3639,-158.465,-2.193,-1.64457,9.78363,-0.00058464,-0.0011578,-0.000780302
678,-9.15416,12.3641,-158.465,-2.19231,-1.58078,9.73154,0.00154589,-0.0107452,0.00135023
679,-9.15411,12.3654,-158.465,-2.1925,-1.59183,9.76046,-0.00271517,0.00416853,-0.000780302
680,-9.15359,12.3655,-158.466,-2.19775,-1.57168,9.75705,0.00261115,0.00736432,0.00348076
681,-9.15396,12.3669,-158.466,-2.1436,-1.604,9.69994,-0.00058464,-0.00328832,0.00454602
682,-9.15381,12.3652,-158.465,-2.10356,-1.54386,9.73797,-0.00058464,0.002038,-0.00291083
683,-9.15557,12.3641,-158.465,-2.06116,-1.65967,9.75106,0.000480625,-0.00754938,-0.00184557
684,-9.15608,12.3642,-158.465,-2.15581,-1.53119,9.73147,-0.0048457,0.00736432,0.00348076
685,-9.15494,12.3633,-158.464,-2.1978,-1.56099,9.79158,-0.00058464,0.00416853,0.00241549
686,-9.15577,12.3624,-158.464,-2.15137,-1.64581,9.75772,-0.00058464,-0.00328832,-0.00504136
687,-9.15615,12.3613,-158.464,-2.11823,-1.57062,9.74339,-0.0016499,-0.0011578,-0.00184557
688,-9.15666,12.3615,-158.464,-2.18698,-1.57391,9.76778,-0.0016499,-0.0011578,-0.00291083
689,-9.15503,12.3587,-158.464,-2.18902,-1.5742,9.82943,0.000480625,-0.00328832,-0.00717189
690,-9.15436,12.357,-158.463,-2.10405,-1.58762,9.77752,-0.00058464,0.00523379,0.00667655
691,-9.15322,12.3551,-158.463,-2.13572,-1.51001,9.71688,-0.00378043,0.000972733,-0.00184557
692,-9.1521,12.3529,-158.463,-2.14525,-1.57501,9.7165,-0.0016499,-0.0011578,-0.00291083
693,-9.15147,12.3536,-158.463,-2.23724,-1.54669,9.74324,0.00687221,-0.00328832,0.00348076
694,-9.15154,12.3552,-158.462,-2.14198,-1.59895,9.75797,-0.00378043,-0.0011578,0.00241549
695,-9.15281,12.356,-158.463,-2.19817,-1.60277,9.80214,-0.0016499,0.002038,0.00135023
696,-9.15306,12.3574,-158.463,-2.18486,-1.55559,9.72439,-0.0016499,0.00629906,-0.0039761
697,-9.15419,12.3586,-158.462,-2.17989,-1.59049,9.76938,0.000480625,-0.00541885,0.000284962
698,-9.15607,12.3591,-158.461,-2.19393,-1.53561,9.7736,0.000480625,0.0105601,-0.00184557
699,-9.15693,12.3608,-158.46,-2.18539,-1.58684,9.79847,-0.00058464,0.00310326,0.00241549
700,-9.15804,12.3604,-158.46,-2.20013,-1.63523,9.77835,-0.00378043,-0.013941,-0.000780302
701,-9.15849,12.3614,-158.46,-2.2015,-1.5879,9.7606,0.00474168,0.00523379,0.00454602
702,-9.15963,12.3601,-158.46,-2.11303,-1.57649,9.78678,-0.00271517,-0.00541885,-0.0039761
703,-9.1588,12.3605,-158.461,-2.18904,-1.59216,9.79848,-0.00058464,0.00629906,-0.000780302
704,-9.15874,12.3594,-158.46,-2.11857,-1.58366,9.80311,-0.00058464,0.002038,0.000284962
705,-9.15639,12.3591,-158.46,-2.19731,-1.51901,9.74658,-0.0016499,-0.00328832,0.00241549
706,-9.1563,12.3594,-158.461,-2.17243,-1.60115,9.68763,-0.0048457,-0.0011578,0.000284962
707,-9.15537,12.3579,-158.461,-2.18297,-1.54118,9.73173,-0.00058464,-0.00648412,-0.00291083
708,-9.15434,12.3581,-158.46,-2.17941,-1.53239,9.76075,0.00474168,0.00416853,0.00135023
709,-9.15279,12.3579,-158.46,-2.13585,-1.49584,9.77862,0.000480625,-0.0011578,-0.0039761
710,-9.15132,12.3576,-158.461,-2.18169,-1.59042,9.76759,-0.00058464,0.00629906,0.00561128
711,-9.15162,12.3591,-158.461,-2.15077,-1.58394,9.72375,-0.0016499,0.000972733,0.00348076
712,-9.15104,12.3586,-158.461,-2.17801,-1.57968,9.77306,-0.00697623,-0.0107452,-0.00184557
713,-9.15151,12.3587,-158.461,-2.16185,-1.5929,9.76913,-0.0016499,0.00310326,0.00348076
714,-9.15239,12.3581,-158.461,-2.14713,-1.58044,9.72554,0.00154589,-0.00328832,-0.00504136
715,-9.15213,12.3564,-158.462,-2.12023,-1.56904,9.79599,-0.00378043,0.00416853,-0.00291083
716,-9.15217,12.3562,-158.462,-2.1618,-1.59642,9.74917,-0.00058464,0.00416853,-0.00291083
717,-9.15378,12.3556,-158.463,-2.13681,-1.62997,9.75766,-0.00378043,-0.00435359,0.00348076
718,-9.15356,12.3555,-158.463,-2.20164,-1.57195,9.82779,-0.0016499,0.00416853,0.00135023
719,-9.15528,12.3549,-158.463,-2.14374,-1.59523,9.75258,-0.00591096,0.002038,0.00348076
720,-9.15629,12.3549,-158.463,-2.19769,-1.55185,9.78077,-0.00058464,-0.00435359,0.000284962
721,-9.15817,12.3565,-158.462,-2.18919,-1.6139,9.79288,-0.0048457,-0.00435359,0.00561128
722,-9.15945,12.3568,-158.462,-2.17802,-1.60302,9.72938,0.00261115,0.00629906,0.00667655
723,-9.16076,12.3571,-158.462,-2.18118,-1.54664,9.72441,0.00261115,0.000972733,-0.00291083
724,-9.15988,12.3578,-158.463,-2.17069,-1.56543,9.7767,0.00367642,0.00629906,-0.00184557
725,-9.15905,12.3593,-158.463,-2.22665,-1.58687,9.72648,-0.00591096,-0.00967991,-0.00291083
726,-9.15641,12.3602,-158.463,-2.18525,-1.601,9.73492,0.000480625,0.00416853,-0.00504136
727,-9.15629,12.3602,-158.463,-2.16683,-1.52214,9.79874,-0.00271517,-0.00435359,-0.00184557
728,-9.15654,12.3596,-158.463,-2.15815,-1.57676,9.78009,0.000480625,-0.00328832,-0.00291083
729,-9.15577,12.3593,-158.463,-2.13988,-1.55193,9.77461,0.00261115,-0.0011578,-0.00184557
730,-9.15548,12.3601,-158.465,-2.19399,-1.56441,9.7335,-0.00271517,0.00310326,0.00348076
731,-9.15553,12.3591,-158.464,-2.15232,-1.55123,9.72402,0.00154589,0.00629906,0.00561128
732,-9.15558,12.3588,-158.464,-2.16015,-1.59491,9.79266,0.00261115,-0.00541885,0.000284962
733,-9.15601,12.3573,-158.465,-2.13641,-1.57916,9.75623,-0.00591096,-0.0011578,-0.0039761
734,-9.15626,12.3579,-158.465,-2.1181,-1.58838,9.67437,-0.0016499,0.00523379,0.00348076
735,-9.15653,12.3562,-158.465,-2.12729,-1.55063,9.79078,0.00261115,-0.00754938,-0.000780302
736,-9.15596,12.3578,-158.465,-2.15391,-1.50601,9.75882,-0.00697623,-0.00435359,0.000284962
737,-9.15411,12.3579,-158.465,-2.16121,-1.53458,9.72063,-0.00058464,-0.00541885,0.000284962
738,-9.15351,12.3576,-158.465,-2.15204,-1.50419,9.74613,-0.00058464,-0.0150062,-0.00504136
739,-9.1525,12.3576,-158.465,-2.12882,-1.52864,9.76196,0.00580695,-0.00328832,0.00241549
740,-9.15205,12.3574,-158.466,-2.15814,-1.59826,9.73279,-0.0016499,0.00416853,0.00135023
741,-9.15292,12.3583,-158.466,-2.19256,-1.5632,9.83137,0.000480625,-0.00541885,-0.000780302
742,-9.1533,12.3579,-158.467,-2.1634,-1.58351,9.7221,0.00580695,0.0116254,-0.000780302
743,-9.15317,12.3581,-158.466,-2.17056,-1.576,9.72043,0.00154589,0.00523379,-0.00184557
744,-9.15488,12.3586,-158.467,-2.24673,-1.57218,9.81385,-0.00271517,-0.00435359,0.00561128
745,-9.1563,12.3591,-158.465,-2.14951,-1.62246,9.78869,0.00154589,-0.00754938,-0.0039761
746,-9.1581,12.3599,-158.467,-2.16553,-1.60724,9.76001,0.00154589,0.00416853,-0.000780302
747,-9.15821,12.3599,-158.467,-2.16139,-1.55996,9.71681,-0.00271517,0.000972733,0.00241549
748,-9.15899,12.3601,-158.467,-2.16693,-1.56892,9.7295,0.00367642,0.002038,-0.00504136
749,-9.16055,12.3607,-158.467,-2.19841,-1.66053,9.75095,0.00154589,0.000972733,0.00135023
750,-9.16043,12.3617,-158.466,-2.18469,-1.5374,9.71546,0.000480625,0.002038,-0.00184557
751,-9.16072,12.3625,-158.467,-2.12219,-1.61227,9.75037,-0.0016499,0.00310326,0.00135023
752,-9.16005,12.3625,-158.467,-2.13843,-1.583,9.80336,-0.00271517,0.000972733,0.000284962
753,-9.16075,12.3617,-158.466,-2.19249,-1.58822,9.76411,-0.00058464,-0.00754938,-0.000780302
754,-9.15981,12.3624,-158.467,-2.11792,-1.51634,9.76917,0.00580695,0.00949485,0.000284962
755,-9.15947,12.363,-158.467,-2.19412,-1.58432,9.7261,0.00261115,0.0148212,0.00667655
756,-9.16012,12.3634,-158.466,-2.23383,-1.55249,9.78484,-0.0016499,-0.00541885,-0.00184557
757,-9.16086,12.3628,-158.466,-2.19825,-1.61545,9.79842,-0.0016499,-0.0011578,0.00135023
758,-9.1603,12.3625,-158.466,-2.13609,-1.55358,9.7238,0.00261115,-0.0011578,0.00774181
759,-9.16075,12.3614,-158.465,-2.09502,-1.61303,9.72646,-0.0016499,-0.0011578,-0.00291083
760,-9.16056,12.3603,-158.466,-2.1142,-1.51991,9.73647,0.00367642,-0.00435359,0.00454602
761,-9.16033,12.3598,-158.467,-2.18309,-1.57902,9.68612,-0.00058464,-0.00435359,0.00135023
762,-9.16,12.3603,-158.469,-2.15073,-1.55697,9.76746,-0.00591096,-0.00328832,0.00667655
763,-9.15932,12.3612,-158.469,-2.14727,-1.57884,9.76362,-0.00378043,0.00523379,-0.000780302
764,-9.15863,12.3612,-158.468,-2.19352,-1.53682,9.66664,0.00154589,-0.00435359,-0.00504136
765,-9.15903,12.3621,-158.468,-2.18508,-1.57563,9.74055,-0.00910675,0.00310326,0.00667655
766,-9.16077,12.3645,-158.468,-2.17463,-1.59987,9.7928,-0.00591096,-0.00648412,0.00241549
767,-9.16074,12.3662,-158.469,-2.17931,-1.53404,9.73174,-0.00058464,-0.00328832,-0.00291083
768,-9.16057,12.3661,-158.468,-2.16021,-1.595,9.80898,-0.0048457,0.00416853,0.00880708
